date,week,dow,status,total,in,out,101000566,102000566,353244406,353244410
2016-12-15,50,4,,2763,1406,1357,1406,1357
2016-12-16,50,5,,2285,1152,1133,1152,1133
2016-12-17,50,6,5,531,256,275,256,275
2016-12-18,50,7,5,354,189,165,189,165
2016-12-19,51,1,4,1247,656,591,656,591
2016-12-20,51,2,4,1320,669,651,669,651
2016-12-21,51,3,4,1151,581,570,581,570
2016-12-22,51,4,4,944,468,476,468,476
2016-12-23,51,5,4,645,338,307,338,307
2016-12-24,51,6,5,265,126,139,126,139
2016-12-25,51,7,7,208,97,111,97,111
2016-12-26,52,1,4,452,223,229,223,229
2016-12-27,52,2,4,443,211,232,211,232
2016-12-28,52,3,4,519,257,262,257,262
2016-12-29,52,4,4,571,273,298,273,298
2016-12-30,52,5,4,554,294,260,294,260
2016-12-31,52,6,5,313,150,163,150,163
2017-01-01,52,7,7,178,92,86,92,86
2017-01-02,01,1,4,988,498,490,498,490
2017-01-03,01,2,,2035,1034,1001,1034,1001
2017-01-04,01,3,,2305,1180,1125,1180,1125
2017-01-05,01,4,,2353,1177,1176,1177,1176
2017-01-06,01,5,,2192,1128,1064,1128,1064
2017-01-07,01,6,1,604,316,288,316,288
2017-01-08,01,7,1,351,197,154,197,154
2017-01-09,02,1,,2357,1178,1179,1178,1179
2017-01-10,02,2,,2020,1038,982,1038,982
2017-01-11,02,3,,1862,941,921,941,921
2017-01-12,02,4,,2138,1100,1038,1100,1038
2017-01-13,02,5,,1424,750,674,750,674
2017-01-14,02,6,1,136,73,63,73,63
2017-01-15,02,7,1,199,107,92,107,92
2017-01-16,03,1,,1428,734,694,734,694
2017-01-17,03,2,,1584,823,761,823,761
2017-01-18,03,3,,1685,854,831,854,831
2017-01-19,03,4,,1788,910,878,910,878
2017-01-20,03,5,,1552,792,760,792,760
2017-01-21,03,6,1,324,169,155,169,155
2017-01-22,03,7,1,284,146,138,146,138
2017-01-23,04,1,,1977,1023,954,1023,954
2017-01-24,04,2,,1935,993,942,993,942
2017-01-25,04,3,,1920,993,927,993,927
2017-01-26,04,4,,1932,976,956,976,956
2017-01-27,04,5,,1669,854,815,854,815
2017-01-28,04,6,1,487,246,241,246,241
2017-01-29,04,7,1,538,283,255,283,255
2017-01-30,05,1,,1773,924,849,924,849
2017-01-31,05,2,,1952,982,970,982,970
2017-02-01,05,3,,2406,1242,1164,1242,1164
2017-02-02,05,4,,2676,1333,1343,1333,1343
2017-02-03,05,5,,1998,1037,961,1037,961
2017-02-04,05,6,1,721,359,362,359,362
2017-02-05,05,7,1,150,82,68,82,68
2017-02-06,06,1,,1771,877,894,877,894
2017-02-07,06,2,,2281,1152,1129,1152,1129
2017-02-08,06,3,,844,181,663,181,663
2017-02-09,06,4,,2230,1123,1107,1123,1107
2017-02-10,06,5,,2040,1044,996,1044,996
2017-02-11,06,6,1,1071,558,513,558,513
2017-02-12,06,7,1,1122,580,542,580,542
2017-02-13,07,1,,2665,1352,1313,1352,1313
2017-02-14,07,2,,2776,1405,1371,1405,1371
2017-02-15,07,3,,3061,1563,1498,1563,1498
2017-02-16,07,4,,3141,1598,1543,1598,1543
2017-02-17,07,5,,2708,1371,1337,1371,1337
2017-02-18,07,6,5,1368,689,679,689,679
2017-02-19,07,7,5,1634,875,759,875,759
2017-02-20,08,1,4,2049,1046,1003,1046,1003
2017-02-21,08,2,4,2161,1080,1081,1080,1081
2017-02-22,08,3,4,2182,1133,1049,1133,1049
2017-02-23,08,4,4,2275,1176,1099,1176,1099
2017-02-24,08,5,4,1328,651,677,651,677
2017-02-25,08,6,5,1124,577,547,577,547
2017-02-26,08,7,5,1573,829,744,829,744
2017-02-27,09,1,4,2751,1402,1349,1402,1349
2017-02-28,09,2,4,1435,626,809,626,809
2017-03-01,09,3,4,1572,634,938,634,938
2017-03-02,09,4,4,1604,709,895,709,895
2017-03-03,09,5,4,2474,1256,1218,1256,1218
2017-03-04,09,6,5,419,202,217,202,217
2017-03-05,09,7,5,772,402,370,402,370
2017-03-06,10,1,,1305,697,608,697,608
2017-03-07,10,2,,1381,679,702,679,702
2017-03-08,10,3,,2444,1260,1184,1260,1184
