date,week,dow,status,total,in,out,101051043,102051043,103051043,104051043
2020-08-11,33,2,4,2123,1109,1014,1023,49,86,965
2020-08-12,33,3,4,2097,1045,1052,981,43,64,1009
2020-08-13,33,4,4,1478,756,722,716,44,40,678
2020-08-14,33,5,4,2044,1072,972,982,40,90,932
2020-08-15,33,6,7,1346,713,633,648,29,65,604
2020-08-16,33,7,5,936,480,456,434,34,46,422
2020-08-17,34,1,4,2130,1083,1047,1010,47,73,1000
2020-08-18,34,2,4,2555,1290,1265,1218,42,72,1223
2020-08-19,34,3,4,2541,1274,1267,1184,57,90,1210
2020-08-20,34,4,4,2468,1190,1278,1110,38,80,1240
2020-08-21,34,5,4,2258,1138,1120,1055,36,83,1084
2020-08-22,34,6,5,1715,843,872,790,50,53,822
2020-08-23,34,7,5,1244,606,638,553,43,53,595
2020-08-24,35,1,4,2664,1307,1357,1231,55,76,1302
2020-08-25,35,2,4,3140,1606,1534,1500,56,106,1478
2020-08-26,35,3,4,3346,1673,1673,1559,69,114,1604
2020-08-27,35,4,4,3283,1651,1632,1537,57,114,1575
2020-08-28,35,5,4,1870,916,954,877,44,39,910
2020-08-29,35,6,5,853,423,430,406,20,17,410
2020-08-30,35,7,5,1196,563,633,507,46,56,587
2020-08-31,36,1,4,3149,1545,1604,1462,68,83,1536
2020-09-01,36,2,,3744,1840,1904,1742,73,98,1831
2020-09-02,36,3,,3928,1993,1935,1848,78,145,1857
2020-09-03,36,4,,4014,2024,1990,1881,83,143,1907
2020-09-04,36,5,,3711,1870,1841,1755,88,115,1753
2020-09-05,36,6,1,3030,1527,1503,1410,55,117,1448
2020-09-06,36,7,1,1701,849,852,782,39,67,813
2020-09-07,37,1,,3675,1810,1865,1700,75,110,1790
2020-09-08,37,2,,4154,2059,2095,1929,95,130,2000
2020-09-09,37,3,,4192,2131,2061,1982,72,149,1989
2020-09-10,37,4,,4251,2105,2146,1977,94,128,2052
2020-09-11,37,5,,3950,1932,2018,1812,98,120,1920
2020-09-12,37,6,1,2672,1359,1313,1225,56,134,1257
2020-09-13,37,7,1,1791,895,896,816,49,79,847
2020-09-14,38,1,,3936,1951,1985,1837,65,114,1920
2020-09-15,38,2,,4581,2274,2307,2112,108,162,2199
2020-09-16,38,3,,4327,2215,2112,1930,95,285,2017
2020-09-17,38,4,,4409,2244,2165,2080,92,164,2073
2020-09-18,38,5,,4204,2144,2060,1994,80,150,1980
2020-09-19,38,6,1,2792,1419,1373,1304,66,115,1307
2020-09-20,38,7,1,1680,868,812,774,50,94,762
2020-09-21,39,1,,3650,1833,1817,1723,88,110,1729
2020-09-22,39,2,,3782,1874,1908,1784,90,90,1818
2020-09-23,39,3,,4377,2235,2142,2058,90,177,2052
2020-09-24,39,4,,3478,1730,1748,1639,66,91,1682
2020-09-25,39,5,,2522,1237,1285,1184,67,53,1218
2020-09-26,39,6,1,1484,761,723,710,50,51,673
2020-09-27,39,7,1,928,457,471,421,23,36,448
2020-09-28,40,1,,3159,1608,1551,1514,60,94,1491
2020-09-29,40,2,,4130,2069,2061,1942,81,127,1980
2020-09-30,40,3,,4259,2126,2133,2010,87,116,2046
2020-10-01,40,4,,3801,1886,1915,1770,99,116,1816
2020-10-02,40,5,,2200,1097,1103,1046,51,51,1052
2020-10-03,40,6,1,2290,1171,1119,1088,35,83,1084
2020-10-04,40,7,1,1176,576,600,524,39,52,561
2020-10-05,41,1,,3325,1616,1709,1531,57,85,1652
2020-10-06,41,2,,2913,1447,1466,1381,88,66,1378
2020-10-07,41,3,,3917,1962,1955,1858,82,104,1873
2020-10-08,41,4,,4281,2129,2152,2000,93,129,2059
2020-10-09,41,5,,3960,1996,1964,1871,76,125,1888
2020-10-10,41,6,1,1905,966,939,894,51,72,888
2020-10-11,41,7,1,1214,602,612,560,26,42,586
2020-10-12,42,1,,3239,1610,1629,1525,58,85,1571
2020-10-13,42,2,,3784,1869,1915,1773,87,96,1828
2020-10-14,42,3,,3507,1770,1737,1680,62,90,1675
2020-10-15,42,4,,3175,1616,1559,1536,51,80,1508
2020-10-16,42,5,,3248,1607,1641,1517,64,90,1577
2020-10-17,42,6,5,2111,1115,996,1042,39,73,957
2020-10-18,42,7,5,1361,715,646,636,44,79,602
2020-10-19,43,1,4,3101,1566,1535,1460,64,106,1471
2020-10-20,43,2,4,3396,1686,1710,1594,53,92,1657
2020-10-21,43,3,4,3437,1727,1710,1627,61,100,1649
2020-10-22,43,4,4,2877,1445,1432,1368,45,77,1387
2020-10-23,43,5,4,2018,1028,990,973,49,55,941
2020-10-24,43,6,5,2096,1078,1018,1003,52,75,966
2020-10-25,43,7,5,1244,649,595,586,29,63,566
2020-10-26,44,1,4,1688,865,823,826,26,39,797
2020-10-27,44,2,4,2582,1315,1267,1237,53,78,1214
2020-10-28,44,3,4,2478,1271,1207,1188,48,83,1159
2020-10-29,44,4,4,3099,1572,1527,1466,53,106,1474
2020-10-30,44,5,36,1465,742,723,685,36,57,687
2020-10-31,44,6,5,1012,523,489,455,19,68,470
2020-11-01,44,7,39,699,378,321,345,21,33,300
2020-11-02,45,1,32,1885,940,945,879,31,61,914
2020-11-03,45,2,32,1572,791,781,757,27,34,754
2020-11-04,45,3,32,1799,903,896,852,29,51,867
2020-11-05,45,4,32,1831,910,921,861,34,49,887
2020-11-06,45,5,32,2012,1008,1004,952,32,56,972
2020-11-07,45,6,33,1433,768,665,716,28,52,637
2020-11-08,45,7,33,742,399,343,365,18,34,325
2020-11-09,46,1,32,2010,1006,1004,947,28,59,976
2020-11-10,46,2,32,2103,1074,1029,1019,39,55,990
2020-11-11,46,3,34,1101,578,523,526,20,52,503
2020-11-12,46,4,32,2191,1134,1057,1058,36,76,1021
2020-11-13,46,5,32,2122,1066,1056,1016,33,50,1023
2020-11-14,46,6,33,1687,845,842,787,33,58,809
2020-11-15,46,7,33,958,489,469,445,26,44,443
2020-11-16,47,1,32,1879,947,932,896,34,51,898
2020-11-17,47,2,32,2370,1200,1170,1128,39,72,1131
2020-11-18,47,3,32,2135,1068,1067,1008,28,60,1039
2020-11-19,47,4,32,1840,944,896,905,35,39,861
2020-11-20,47,5,32,2037,993,1044,951,28,42,1016
2020-11-21,47,6,33,1627,873,754,810,33,63,721
2020-11-22,47,7,33,905,459,446,426,22,33,424
2020-11-23,48,1,32,1930,970,960,924,23,46,937
2020-11-24,48,2,32,2071,1019,1052,972,24,47,1028
2020-11-25,48,3,32,1983,1026,957,966,30,60,927
2020-11-26,48,4,32,2028,1005,1023,940,35,65,988
2020-11-27,48,5,32,2122,1053,1069,1004,40,49,1029
2020-11-28,48,6,33,1986,1004,982,921,43,83,939
2020-11-29,48,7,33,942,484,458,443,20,41,438
2020-11-30,49,1,32,2098,1065,1033,1013,33,52,1000
2020-12-01,49,2,32,1763,880,883,837,32,43,851
2020-12-02,49,3,32,2082,1065,1017,1019,26,46,991
2020-12-03,49,4,32,2357,1203,1154,1130,48,73,1106
2020-12-04,49,5,32,1226,619,607,592,34,27,573
2020-12-05,49,6,33,1322,665,657,607,20,58,637
2020-12-06,49,7,33,795,413,382,383,13,30,369
2020-12-07,50,1,32,2050,1038,1012,981,31,57,981
2020-12-08,50,2,32,2337,1160,1177,1110,45,50,1132
2020-12-09,50,3,32,1989,982,1007,946,37,36,970
2020-12-10,50,4,32,2356,1169,1187,1110,41,59,1146
2020-12-11,50,5,32,1916,966,950,918,47,48,903
2020-12-12,50,6,33,886,432,454,411,33,21,421
2020-12-13,50,7,33,957,475,482,435,24,40,458
2020-12-14,51,1,32,2337,1190,1147,1131,30,59,1117
2020-12-15,51,2,32,2302,1146,1156,1095,41,51,1115
2020-12-16,51,3,,2611,1327,1284,1267,59,60,1225
2020-12-17,51,4,,2366,1202,1164,1146,40,56,1124
2020-12-18,51,5,,2568,1285,1283,1233,35,52,1248
2020-12-19,51,6,5,1846,951,895,871,36,80,859
2020-12-20,51,7,5,645,343,302,315,28,28,274
2020-12-21,52,1,4,1563,818,745,784,36,34,709
2020-12-22,52,2,4,1880,949,931,894,35,55,896
2020-12-23,52,3,4,1691,874,817,828,22,46,795
2020-12-24,52,4,4,1026,516,510,489,17,27,493
2020-12-25,52,5,6,166,90,76,82,10,8,66
2020-12-26,52,6,5,678,345,333,318,18,27,315
2020-12-27,52,7,5,466,244,222,220,22,24,200
2020-12-28,53,1,4,1143,594,549,558,10,36,539
2020-12-29,53,2,,1307,660,647,628,25,32,622
2020-12-30,53,3,,1222,615,607,582,27,33,580
2020-12-31,53,4,,879,436,443,410,20,26,423
2021-01-01,53,5,,314,159,155,146,12,13,143
2021-01-02,53,6,,811,422,389,398,21,24,368
2021-01-03,53,7,,604,304,300,274,7,30,293
2021-01-04,1,1,,1878,973,905,934,32,39,873
2021-01-05,1,2,,2176,1086,1090,1025,40,61,1050
2021-01-06,1,3,,2115,1058,1057,1017,47,41,1010
2021-01-07,1,4,,2221,1098,1123,1051,23,47,1100
2021-01-08,1,5,,2183,1073,1110,1014,32,59,1078
2021-01-09,1,6,,1523,770,753,715,25,55,728
2021-01-10,1,7,,746,406,340,376,10,30,330
2021-01-11,2,1,,1983,1007,976,959,38,48,938
2021-01-12,2,2,,1944,945,999,902,42,43,957
2021-01-13,2,3,,1534,797,737,757,32,40,705
2021-01-14,2,4,,1859,950,909,906,36,44,873
2021-01-15,2,5,,1623,813,810,773,39,40,771
2021-01-16,2,6,,1355,702,653,661,26,41,627
2021-01-17,2,7,,577,289,288,275,45,14,243
2021-01-18,3,1,,1924,984,940,943,40,41,900
2021-01-19,3,2,,2087,1052,1035,1010,47,42,988
2021-01-20,3,3,,2157,1108,1049,1054,33,54,1016
2021-01-21,3,4,,2254,1135,1119,1081,38,54,1081
2021-01-22,3,5,,1777,943,834,906,17,37,817
2021-01-23,3,6,,1412,717,695,666,29,51,666
2021-01-24,3,7,,1007,516,491,474,24,42,467
2021-01-25,4,1,,1901,981,920,926,22,55,898
2021-01-26,4,2,,2335,1193,1142,1129,51,64,1091
2021-01-27,4,3,,2063,1060,1003,1003,33,57,970
2021-01-28,4,4,,1691,866,825,841,31,25,794
2021-01-29,4,5,,1956,1018,938,974,34,44,904
2021-01-30,4,6,,1038,541,497,510,24,31,473
2021-01-31,4,7,,1126,595,531,540,26,55,505
2021-02-01,5,1,,1348,686,662,662,28,24,634
2021-02-02,5,2,,1828,906,922,873,29,33,893
2021-02-03,5,3,,2304,1167,1137,1095,39,72,1098
2021-02-04,5,4,,2570,1322,1248,1235,31,87,1217
2021-02-05,5,5,,2472,1279,1193,1205,38,74,1155
2021-02-06,5,6,,1905,1008,897,920,40,88,857
2021-02-07,5,7,,778,422,356,386,22,36,334
2021-02-08,6,1,,2055,1024,1031,961,39,63,992
2021-02-09,6,2,,2113,1084,1029,1028,31,56,998
2021-02-10,6,3,,2031,1055,976,1002,35,53,941
